Support_ID;Stations_ANFR_Orange;Nb_stations_orange;Exploitant_Orange;Latitude;Longitude;Hauteur_m;Nature_support;Proprietaire;Adresse;Code_postal;Code_INSEE;Departement;Technologies_systemes
2868011;0782290629;1;Orange;48.9930556;2.0922222;18.7;Immeuble;Copropriété, Syndic, SCI;21 Rue Arnoult Crapotte;78700;78172;78;5G NR 3500 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800
519458;0782290332;1;Orange;49.0122222;2.1213889;33.8;Pylône tubulaire;ATC FRANCE;LA JUSTICE - R DU BOIS D'AULNE - STADE CLAUDE FICHOT;78700;78172;78;5G NR 2100 | 5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 2100 | UMTS 900
451755;0782290072;1;Orange;48.8911111;1.6652778;44.0;Château d'eau - réservoir;Commune, communauté de commune;Devant les Portes de Courgent - r du château d'eau - chem rural n°13;78790;78185;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
2623259;0780220096 | 0782290610;2;Orange | Orange service fixe;48.885;1.93;33.0;Pylône autostable;ON TOWER FRANCE;La Pièce du Regard - Route de Suresnes - D307;78121;78189;78;FH | LTE 1800 | LTE 700 | LTE 800
815595;0782290104;1;Orange;48.8775;2.125;29.0;Pylône autostable;Commune, communauté de commune;Allée de Giverny - stade du chem de ronde;78290;78190;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
816476;0782290232;1;Orange;48.8741667;2.1386111;20.0;Immeuble;Copropriété, Syndic, SCI;6 b  rte du Roi;78290;78190;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2680076;0782290600;1;Orange;48.9002778;1.6136111;32.0;Pylône autostable;ORANGE;RUE DE TILLY - D170;78111;78192;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
589432;0782290141;1;Orange;48.7058333;1.9780556;42.0;Pylône autostable;TOTEM;r de la butte à tonnerre - c.r. n°5;78720;78193;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
632199;0780220075 | 0782290024;2;Orange | Orange service fixe;48.9419444;1.9186111;35.8;Pylône autostable;TOTEM;Les chataigniers - La Croix de Romainville - Rte des Alluets;78920;78206;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
2437003;0782290554;1;Orange;48.7833333;1.9483333;30.0;Pylône tubulaire;TOTEM;FOND DE COQUANNE - CHEMIN DE LA CHARDONNERIE;78990;78208;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
312429;0782290330;1;Orange;48.7625;1.9752778;20.0;Pylône tubulaire;TOTEM;65b av george politzer - Hôtel première classe;78990;78208;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
473420;0782290260;1;Orange;48.7886111;1.9716667;56.0;Pylône autostable;TDF;Butte de la Revanche - ZI des Bruyères - D 912;78990;78208;78;5G NR 3500 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
524176;0782290411;1;Orange;48.7805556;1.9666667;27.0;Bâtiment;Commune, communauté de commune;34 route de Trappes - Centre Technique Municipal;78990;78208;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
546396;0782290558;1;Orange;48.7683333;1.9491667;32.3;Immeuble;Commune, communauté de commune;1 pl mendès france - ctre administratif des sept mares;78990;78208;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
993776;0782290463;1;Orange;48.7741667;1.9533333;32.1;Pylône autostable;RTE;Rue du Fond des Roches - Centrale Electrique;78990;78208;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
435366;0780220039 | 0782290402;2;Orange | Orange service fixe;48.5777778;1.735;38.0;Pylône tubulaire;HIVORY;Le Bois des Plants - chem rural 1;78125;78209;78;FH | 5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
477651;0782290273;1;Orange;48.9647222;1.8102778;40.0;Pylône autostable;HIVORY;ZI Les Ardilles - Ets Mantovani Frères;78680;78217;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
816583;0782290269;1;Orange;48.9636111;1.8336111;30.0;Pylône tubulaire;TOTEM;chem de la Bourde - A13;78680;78217;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
268078;0782290276;1;Orange;48.7261111;1.8963889;11.0;Pylône autostable;TOTEM;Mauregard - 15 r georges pompidou;78690;78220;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
299175;0782290324;1;Orange;48.7205556;1.8827778;30.0;Pylône tubulaire;TOTEM;r de la tasse - RN10;78690;78220;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
591984;0782290041;1;Orange;48.8711111;2.0605556;33.2;Pylône autostable;TOTEM;Les Sables de la Brosse - chem de la brosse;78620;78224;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
815749;0782290137;1;Orange;48.9441667;1.8319444;22.0;Monument religieux;Commune, communauté de commune;pl de la libération - Eglise de la Falaise;78410;78230;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1490887;0782290524;1;Orange;48.8813889;1.9713889;35.4;Pylône autostable;CELLNEX;LES GRAVIERS - CHEMIN DE LA CAVEE;78810;78233;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
483343;0782290168;1;Orange;48.8836111;2.0138889;7.0;Ouvrage de signalisation (portique routier, panneau routier);DDE;A13 sens Province-Paris - PR20.5 Forêt de Marly;78810;78233;78;LTE 1800 | LTE 800 | UMTS 900
816670;0782290148;1;Orange;48.8594444;1.9705556;23.0;Pylône autostable;TOTEM;Les Boisseaux - V.C.N°5;78810;78233;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2957319;0782290366;1;Orange;48.9558333;1.8636111;32.0;Pylône tubulaire;TOTEM;LES HAUTS VERTS - Chemin les hauts vents;78410;78238;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
786673;0782290446;1;Orange;48.9697222;1.87;42.0;Pylône autostable;RTE;Les Mériels Nord Est - Zac Les Mériels;78410;78238;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2580614;0782290604;1;Orange;49.0169444;1.7066667;31.0;pylône arbre;SFR;Les Plantes buchettes - Chemin de la Buchette;78520;78239;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
452024;0780220067;1;Orange service fixe;49.0169444;1.71;56.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;r de bel-air - Château d'eau;78520;78239;78;FH
1027560;0782290464;1;Orange;48.8080556;2.0358333;15.0;pylône arbre;TOTEM;43 Rue Rene Dorme;78330;78242;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 800
1761154;0782290540;1;Orange;48.8102778;2.0541667;41.9;Pylône tubulaire;Commune, communauté de commune;1 Avenue Albert Schweitzer;78330;78242;78;GSM 1800 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 2100 | UMTS 900
584131;0780220044 | 0782290083;2;Orange | Orange service fixe;49.0388889;1.7577778;40.0;Pylône haubané;Syndicat des eaux, Adduction;Butte Marisis - Bois de Marainville - Réservoir;78440;78246;78;FH | GSM 900 | LTE 1800 | LTE 800 | UMTS 900
1601535;0782290674;1;Orange;49.0272222;1.5997222;6.6;Tunnel;SNCF Réseau;LE GALICET;78840;78255;78;LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
1601537;0782290675;1;Orange;49.0316667;1.5983333;6.6;Tunnel;SNCF Réseau;LE GALICET;78840;78255;78;LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2331443;0782290570;1;Orange;49.0355556;1.5958333;15.5;Bâtiment;ATC FRANCE;6 rue des alpes;78840;78255;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2947453;0782290683;1;Orange;49.0369444;1.5916667;9.0;Tunnel;SNCF Réseau;2 d route departementale 113 - Tunnel de Rolleboise;78840;78255;78;LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
465428;0780220069 | 0782290443;2;Orange | Orange service fixe;49.0388889;1.6066667;29.0;Pylône tubulaire;ATC FRANCE;LA CROIX DU MOULIN;78840;78255;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
508208;0780220100 | 0782290249;2;Orange | Orange service fixe;49.0252778;1.5936111;30.0;Pylône autostable;TOTEM;Les Coutumes - Domaine du Galicet;78840;78255;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
526776;0782290392;1;Orange;49.0255556;1.6108333;31.5;Pylône tubulaire;TDF;BOIS PREVOST - CORNICHE DE ROLLEBOISE;78840;78255;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
463678;0782290297;1;Orange;49.0219444;1.9058333;25.7;Pylône autostable;ATC FRANCE;ERMITAGE DU CLOS VIGNY - chem de meulan à magny en vexin;78250;78261;78;LTE 1800 | UMTS 900
1560997;0782290517;1;Orange;48.8041667;1.7925;25.0;pylône arbre;Commune, communauté de commune;Les Buttes Notre-Dame - Rte de la Butte aux Dames;78490;78262;78;GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1044291;0780220078 | 0782290470;2;Orange | Orange service fixe;48.7944444;1.6572222;33.0;Pylône autostable;TOTEM;Maublé - Entre N12 et D912 (av de Paris) - Près de la station d'épuration;78950;78263;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
450314;0780220005 | 0782290034;2;Orange | Orange service fixe;48.7994444;1.7033333;60.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;Les Quatre Piliers - RN 12 - Chât.d'Eau de GAMBAIS / HOUDAN;78950;78263;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1825647;0780220090 | 0782290131;2;Orange | Orange service fixe;48.7502778;1.7225;32.5;Pylône autostable;Ets public , Minist, Synd mixt;Route Du Grand Choisel - Tour De Guêt;78490;78264;78;FH | 5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
816506;0782290209;1;Orange;48.8266667;1.7444444;37.0;Pylône autostable;HIVORY;BOIS LES COUARDES - RTE DE BEHOUST - D 42;78890;78265;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2852422;0782290627;1;Orange;48.9813889;1.8052778;34.0;Pylône autostable;TOTEM;Rue de la céramique;78440;78267;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
330082;0782290365;1;Orange;48.9944444;1.8141667;15.0;pylône arbre;TOTEM;r des groux;78440;78267;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2759630;0782290620;1;Orange;48.635;1.7813889;36.0;Pylône autostable;TOTEM;pièces de Guéville - Chemin rural n/16;78125;78269;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
815783;0782290102;1;Orange;48.6255556;1.7697222;25.0;Bâtiment;SNCF Réseau;chem de la gaude - Station électrique de la Gare;78125;78269;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2241508;0782290555;1;Orange;48.9261111;1.7708333;30.0;Pylône autostable;TOTEM;Route des Laris;78930;78281;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2522176;0782290595;1;Orange;48.7722222;1.7616667;43.0;Pylône autostable;TOTEM;LA LOGE LANDRIN - CHEMIN RURAL 5 D112 - ntfort L'Amaury;78490;78289;78;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
437447;0780220057 | 0782290342;2;Orange | Orange service fixe;48.7686111;1.7836111;52.0;Pylône autostable;Autres;LA PATURE DE GROSROUVRE - RD 138 - relai hertzien de houdan;78490;78289;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
1600423;0782290521;1;Orange;48.945;1.7280556;25.0;Pylône autostable;BOUYGUES;Le Murguet des Marguerites - CR N°21;78930;78291;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2514149;0782290593;1;Orange;48.9452778;1.7455556;36.0;Pylône autostable;ON TOWER FRANCE;Les Cumonts - 8  rue de la Persévérance;78930;78291;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
512722;0782290107;1;Orange;48.9683333;1.7438889;45.0;Pylône autostable;Sociétés d'Autoroutes;Halte de Guerville - Aire de repos;78930;78291;78;GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
1667537;0782290527;1;Orange;48.7891667;2.0558333;26.0;Bâtiment;Copropriété, Syndic, SCI;83, boulevard des Chênes;78280;78297;78;LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800
1866260;0782290485;1;Orange;48.7733333;2.0827778;21.4;Immeuble;Société HLM;47 R de Dampierre - Foyer SONACOTRA;78280;78297;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 2100 | UMTS 900
1944892;0782290029;1;Orange;48.7725;2.0588889;25.5;Bâtiment;ORANGE Services Fixes;19 rte de Troux;78280;78297;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1979040;0782290450;1;Orange;48.7655556;2.0763889;20.1;Immeuble;Société HLM;Le Poteau - 2-4 r andrea palladio;78280;78297;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2001210;0782290543;1;Orange;48.7741667;2.0733333;26.5;Immeuble;Conseil Régional;11 Allée du Commerce;78280;78297;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2848803;0782290471;1;Orange;48.7847222;2.0575;18.0;Immeuble;Société HLM;1 AVENUE CLAUDE MONET;78280;78297;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2948192;0782290624;1;Orange;48.7555556;2.0802778;25.0;Pylône tubulaire;TOTEM;Avenue du golf;78280;78297;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
482251;0782290214;1;Orange;48.7813889;2.0461111;35.0;Immeuble;Copropriété, Syndic, SCI;43 bd  vauban - imm edison;78280;78297;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
526265;0782290098;1;Orange;48.7755556;2.0936111;34.0;Pylône tubulaire;TOTEM;La Minière - rte de dampierre - sente du breuil;78280;78297;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
558546;0782290433;1;Orange;48.7925;2.0558333;49.0;Pylône autostable;RTE;Etang du Bois Robert - N.286 près Voie Ferrée - Poste électrique des Saules - Pylone RTE HE29;78280;78297;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
752260;0782290181;1;Orange;48.7619444;2.0819444;40.2;Bâtiment;Société Privée;1,  av du golf - Technocentre Renault;78280;78297;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
816702;0782290389;1;Orange;48.7838889;2.0669444;14.0;Immeuble;RTE;7 r eugène freyssinet;78280;78297;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
451343;0782290421;1;Orange;49.0025;1.8977778;42.0;Silo;Société Privée;37 BD MICHELET - Silo;78250;78299;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
511029;0782290151;1;Orange;49.01;1.8877778;32.0;Pylône autostable;ORANGE;Clos Malines - r de la chesnaye;78250;78299;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
839903;0782290345;1;Orange;49.0055556;1.9019444;29.5;Pylône tubulaire;SNCF Réseau;r du vexin - parking SNCF;78250;78299;78;LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 2100
648499;0780220062 | 0782290404;2;Orange | Orange service fixe;48.8863889;1.7341667;39.0;Pylône tubulaire;HIVORY;Au-dessus du Gros Orme - bordure  D 11 - chem de milherou;78790;78300;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2624308;0782290611;1;Orange;48.6572222;1.6758333;45.0;Pylône tubulaire;TOTEM;13, Rue des Pierriers;78125;78307;78;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
786207;0782290130;1;Orange;48.6572222;1.6758333;41.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;rte de la boissière - D 80;78125;78307;78;GSM 900 | LTE 800 | UMTS 900
450502;0780220097 | 0782290106;2;Orange | Orange service fixe;48.7986111;1.5980556;36.0;Pylône tubulaire;HIVORY;Saint-Mathieu - rue St-Mathieu;78550;78310;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1045572;0782290296;1;Orange;48.9275;2.1933333;23.0;Immeuble;Copropriété, Syndic, SCI;13 r de Stalingrad;78800;78311;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1378673;0782290491;1;Orange;48.9336111;2.1780556;25.0;Pylône tubulaire;Copropriété, Syndic, SCI;122 Rue de Chanzy;78800;78311;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 2100 | UMTS 900
1442177;0782290496;1;Orange;48.9277778;2.1925;23.4;Bâtiment;Particulier;13 RUE DE STALINGRAD;78800;78311;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
2378419;0782290628;1;Orange;48.9202778;2.1838889;21.0;Bâtiment;Société HLM;15-31 RUE ROBESPIERRE;78800;78311;78;5G NR 3500 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800
281186;0782290300;1;Orange;48.9213889;2.1972222;14.5;Bâtiment;Société Privée;41 r Ernest Renan - Magasin de meubles;78800;78311;78;LTE 1800 | LTE 2600 | LTE 800
816676;0782290153;1;Orange;48.9247222;2.1833333;35.3;Immeuble;Copropriété, Syndic, SCI;50 r hoche - Bâtiment C;78800;78311;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2297614;0782290564;1;Orange;49.0525;1.8427778;30.0;Pylône autostable;ORANGE;Chemin du Roy - Château d'Eau;78440;78317;78;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1712826;0782290531;1;Orange;49.0458333;1.5238889;28.6;Château d'eau - réservoir;Commune, communauté de commune;9 RTE DU CHENE MONSIEUR;78270;78320;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
458152;0780220058 | 0782290325;2;Orange | Orange service fixe;49.0744444;1.5130556;26.0;Silo;Société Privée;chem du ponceau - le grand val - SILO DESAFFECTE;78270;78320;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2883029;0782290227;1;Orange;48.7780556;1.8944444;31.0;Pylône tubulaire;TOTEM;LA BUTTE ROUGE - Rue de la Dauberie;78760;78321;78;5G NR 2100 | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
465955;0782290373;1;Orange;48.7983333;1.9133333;5.8;Tunnel;DDE;R DE CHATEAU VILAIN - N 12 - TUN DE PONTCHARTRAIN;78760;78321;78;LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
521801;0782290254;1;Orange;48.8;1.9094444;39.0;Château d'eau - réservoir;Commune, communauté de commune;Les Bordes - CHEM DE LA VALLEE CRESPIN - Res Le Parc des Bordes;78760;78321;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
1494071;0782290508;1;Orange;48.7841667;2.1563889;18.5;Bâtiment;Sociétés d'Autoroutes;RUE CHARLES DE GAULLE - UNITE DE VENTILATION;78350;78322;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
2899841;0782290631;1;Orange;48.7866667;2.1497222;31.0;Pylône tubulaire;FREE-MOBILE;Rue du Pont Colbert;78350;78322;78;5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
555190;0782290514;1;Orange;48.7602778;2.1713889;38.0;Pylône autostable;TDF;1 R DE LA LIBÉRATION - ENCEINTE DES HEC;78350;78322;78;LTE 1800 | LTE 2100 | UMTS 900
648503;0780220063 | 0782290292;2;Orange | Orange service fixe;48.9088889;1.7819444;33.0;Pylône tubulaire;TOTEM;Le Noyer Galant - route d'Hargeville;78580;78325;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
1485888;0780220085;1;Orange service fixe;48.9905556;1.8452778;12.0;Bâtiment;ORANGE Services Fixes;Allée du Buisson Billault;78820;78327;78;FH
1862622;0782290113;1;Orange;48.9955556;1.8602778;21.0;Pylône tubulaire;TOTEM;20 RUE DE LA COTE DE APREMONT;78820;78327;78;LTE 1800 | LTE 2100
438547;0782290367;1;Orange;48.9922222;1.8461111;21.0;Pylône autostable;CELLNEX;AV DE LA GARE - GARE SNCF;78820;78327;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800
786698;0782290445;1;Orange;49.0597222;1.8161111;24.0;Monument religieux;Commune, communauté de commune;r de la mairie;78440;78329;78;5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
816690;0782290177;1;Orange;48.7177778;1.9458333;30.0;Pylône autostable;TOTEM;Girouard - Haras de la Gire;78320;78334;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1546040;0782290516;1;Orange;48.9919444;1.7416667;16.5;Immeuble;Copropriété, Syndic, SCI;15 Rue de la Chasse;78520;78335;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
1605554;0782290523;1;Orange;49.0022222;1.7411111;25.0;Pylône tubulaire;Commune, communauté de commune;40 Boulevard Aristide Briand;78520;78335;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
434808;0782290412;1;Orange;48.9830556;1.7575;28.0;Pylône autostable;TOTEM;Ave du Val - Z.I de Limay-Porcheville;78520;78335;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 2100 | UMTS 900
815803;0780220079 | 0782290027;2;Orange | Orange service fixe;48.7611111;2.1363889;27.0;Pylône autostable;TOTEM;19 r de la division leclerc;78350;78343;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2306154;0782290565;1;Orange;48.9844444;1.5105556;40.0;Château d'eau - réservoir;Commune, communauté de commune;Rue Pasteur - D37 - Château d'Eau;78270;78344;78;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2836734;0782290626;1;Orange;48.9191667;1.5941667;25.0;Pylône tubulaire;TOTEM;Rue du Clos Hubert - Stade;78980;78346;78;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 700 | LTE 800
1186237;0780220081 | 0782290473;2;Orange | Orange service fixe;48.5847222;2.0227778;14.0;Pylône tubulaire;TOTEM;Les Prés Hauts - Croisement ligne TGV et route entre La Bate et Ban;78730;78349;78;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
1186242;0780220082 | 0782290482;2;Orange | Orange service fixe;48.5669444;1.9877778;12.0;Pylône autostable;TOTEM;La Garenne - Croisement D149 et ligne TGV;78730;78349;78;FH | 5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
510835;0782290430;1;Orange;48.8586111;2.1088889;35.0;pylône arbre;TOTEM;Parc de la pelouse;78430;78350;78;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
